,Platform MC Low Pressure / Low-Low Pressure  System Parameters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date ,Time,Low-Low Pressure Wells,,,,Low Pressure Wells,,,,,,,,,,,,,,,,Low Pressure Sep,Low-Low P Manifold m/f,BT,Pump-107,,Pump-108,,Pump-109,,El. QPLX pump,,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,295A,,286A,,278 Short String,,296 Long String,,294A,,206B,,202,,297 Long String,,312E,,209B,,,Pr Low-Low  Manifold line,PP Suc Pr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,WHTP,DSP,WHTP,DSP,WHTP,DSP,WHTP,DSP,WHTP,DSP,WHTP,DSP,WHTP,DSP,WHTP,DSP,WHTP,DSP,WHTP,DSP,Pr,,,Dis-Pr,RPM,Dis-Pr,RPM,Dis-Pr,RPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,,Bar,,Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:00,10,3,17,3,19.5,7.5,26.5,7.5,18.5,7.5,25,7.5,24,7.5,9.5,7.5,,,26.5,7.5,6.5,2.5,2,29,1250,,,29,1250,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:00,10,3,23,3,24.5,7.5,26.5,7.5,18,7.5,24,7.5,24.5,7.5,8,7.5,,,24,7.5,6.5,2.5,2,29,1250,,,29,1250,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-May-00,0:00,10.5,3,19.5,3,20.5,7.5,27,7.5,18.5,7.5,26,7.5,23,7.5,12.5,7.5,,,24,7.5,6.5,2.5,2,29,1250,,,29,1250,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:00,10.5,3,14.5,3.5,27,7.5,27,7.5,18.5,7.5,25,7.5,25.5,7.5,8,7.5,,,27,7.5,6.5,2.5,2,29,1250,,,29,1250,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:00,10,3,26.5,3.5,23.5,7.5,27,7.5,18.5,7.5,29,7.5,21,7.5,44.5,7.5,,,25,7.5,6.5,2.5,2,29,1250,,,29,1250,RUN,,"Platform-286A B/W 01:00>05:00 rate test was done (4hrs). Flow rates:oil-88.27bbls, water-30.11 bwpd, gas-0.14mmscfd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:00,10,3,25,3,17.5,7.5,26,7.5,18,7.5,24,7.5,24,7.5,19,7.5,,,26.5,7.5,6.5,2.5,2,29,1250,,,29,1250,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:00,10,3,27,3,28,7.5,26.5,7.5,18.5,7.5,30,7.5,26.5,7.5,23.5,7.5,,,22.5,7.5,6.5,2.5,2,29,1250,,,29,1250,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:00,10.5,3,26,3,23.5,7.5,26.5,7.5,18.5,7.5,27,7.5,20,7.5,25,7.5,,,28.5,7.5,6.5,2.5,2,29.5,1250,,,29.5,1250,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:00,10,3,26.5,3,18,7.5,26.5,7.5,18.5,7.5,24.5,7.5,29,7.5,28,7.5,,,25.5,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00,10,3,26.5,3,25,7.5,27,7.5,18,7.5,18.5,7.5,16,7.5,27,7.5,,,27.5,8.5,6.5,2.5,2,28.5,1250,,,28.5,1250,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:00,10,3,25.5,3,16,7.5,27,7.5,18.5,7.5,20.5,7.5,24.5,7.5,22,7.5,,,24.5,8.5,6.5,2.5,2,28.5,1250,,,28.5,1250,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:00,10,3,27,3,27.5,7.5,26.5,7.5,18,7.5,26.5,7.5,22,7.5,20.5,7.5,,,26,8.5,6.5,2.5,2,28.5,1250,,,28.5,1250,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:00,10.5,3,26,3,17,7.5,27,7.5,19,7.5,20,7.5,23.5,7.5,28,7.5,,,29,8.5,6.5,2.5,2,29.5,1250,,,29.5,1250,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:00,10.5,3,26,3,25,7.5,27,7.5,19,7.5,23.5,7.5,23.5,7.5,19.5,7.5,,,24.5,8.5,6.5,2.5,2,29,1200,,,29,1200,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6-May-00,0:00,10.5,3,26.5,3,11,7.5,27,7.5,18.5,7.5,28.5,7.5,23.5,7.5,16.5,7.5,,,28,7.5,6.5,2.5,2,28.5,1200,,,28.5,1200,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:00,10.5,3,23.5,3,16,7.5,26.5,7.5,18,7.5,24,7.5,20,7.5,11,8,,,27.5,7.5,6.5,2.5,2,28.5,1200,,,28.5,1200,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:00,11,3,16.5,3,21,7.5,27,7.5,18.5,7.5,17,7.5,16,7.5,40,8,,,26,7.5,6.5,2.5,2,28.5,1200,,,28.5,1200,RUN,,"Platform-297-Long String B/W 01:00>05:00 rate test was done (4hrs). Flow rates:oil-165.35bbls, water-110.38bwpd, gas-0.44mmscfd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:00,10,3,31.5,3,20,7.5,26,7.5,18,7.5,23,7.5,25,7.5,22.5,7.5,,,27,7.5,6.5,2.5,2,28.5,1200,,,28.5,1200,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:00,10.5,3,27,3,25,7.5,26.5,7.5,18.5,7.5,31,7.5,19,7.5,56,7.5,,,24.5,7.5,6.5,2.5,2,28.5,1200,,,28.5,1200,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:00,10,3,31,3,12.5,7.5,26,7.5,19,7.5,21,7.5,26.5,7.5,8,7.5,,,27.5,7.5,6.5,2.5,2,27,1200,,,27,1200,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:00,10.5,3,18.5,3,22.5,7.5,26.5,7.5,19,7.5,22,7.5,24,7.5,52,7.5,,,27.5,7.5,6.5,2.5,2,28,1200,,,28,1200,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00,10,3,28,3,19.5,7.5,26.5,7.5,18.5,7.5,28,7.5,28.5,7.5,8,7.5,,,27,7.5,6.5,2.5,2,28.5,1200,,,28.5,1200,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:00,10.5,3,23,3,21,7.5,26,7.5,18.5,7.5,24,7.5,30.5,7.5,54,7.5,,,27.5,7.5,6.5,2.5,2,28.5,1200,,,28.5,1200,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:00,10.5,3,17.5,3,18,7.5,26.5,7.5,19,7.5,18.5,7.5,29,7.5,11.5,7.5,,,28,7.5,6.5,2.5,2,28.5,1200,,,28.5,1200,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:00,10.5,3,28.5,3,22,7.5,27,7.5,19,7.5,23,7.5,24.5,7.5,30,7.5,,,26.5,7.5,6.5,2.5,2,28,1200,,,28,1200,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:00,10,3,21.5,3,17.5,7.5,26,7.5,18,7.5,29,7.5,19,7.5,21,7.5,,,28,7.5,6.5,2.5,2,28.5,1200,,,28.5,1200,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7-May-00,0:00,10,3,30.5,3,21.5,7.5,26,7.5,18.5,7.5,28.5,7.5,27,7.5,28,7.5,,,27,7.5,6.5,2.5,2,28.5,1200,,,28.5,1200,RUN,,Platform-294A At 01:00 commenced Platform routine test 6hrs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:00,10,3,22,3,12.5,7.5,26,7.5,18.5,8.5,29.5,7.5,22.5,7.5,22,7.5,,,27.5,7.5,6.5,2.5,2,29,1250,,,29,1250,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:00,10.5,3,25.5,3,20.5,7.5,26.5,7.5,18.5,8.5,29,7.5,27.5,7.5,25,7.5,,,28,7.5,6.5,2.5,2,28,1250,,,28,1250,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:00,10.5,3,22.5,3,23,7.5,26,7.5,18.5,8.5,18.5,7.5,24.5,7.5,26.5,7.5,,,27,7.5,6.5,2.5,2,29,1250,,,29,1250,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:00,10.5,3,24,3,23,7.5,26.5,7.5,19,7.5,27,7.5,23,7.5,28.5,7.5,,,28,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:00,10,3,26,3,22.5,7.5,26,7.5,18,7.5,28,7.5,22.5,7.5,25.5,7.5,,,28,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:00,10.5,3,26.5,3,29,7.5,26,7.5,18,7.5,18,7.5,25,7.5,24.5,7.5,,,28.5,7.5,6.5,2.5,2,28,1250,,,28,1250,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00,10.5,3,27,3,23,7.5,26,7.5,19,7.5,25.5,7.5,22,7.5,25,7.5,,,27.5,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:00,10,3,27,3,30,7.5,26,7.5,18.5,7.5,27,7.5,27,7.5,26.5,7.5,,,26.5,7.5,6.5,2.5,2,29,1250,,,29,1250,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:00,10,3,27,3,28.5,7.5,26,7.5,18,7.5,32,7.5,24,7.5,27.5,8,,,28,7.5,6.5,2.5,2,29,1250,,,29,1250,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:00,10.5,3,28,3,17.5,7.5,26.5,7.5,19,7.5,22.5,7.5,27,7.5,24,8,,,29,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:00,10,3,26.5,3,20,7.5,26,7.5,19,7.5,24,7.5,25,7.5,27.5,8,,,27,7.5,6.5,2.5,2,29,1250,,,29,1250,RUN,,"Platform-297-Long String B/W 17:00>23:00 rate test was done (6hrs).Flow rates:oil-191.18bbls, water-227.05bwpd, gas-0.65mmscfd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8-May-00,0:00,10.5,3,27,3,29,7.5,26.5,7.5,18,7.5,29,7.5,24.5,7.5,27,7.5,,,28,7.5,6.5,2.5,2,29,1250,,,29,1250,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:00,10.5,3,27,3,27,7.5,26.5,7.5,18,7.5,29,7.5,24.5,7.5,27,7.5,,,28,7.5,6.5,2.5,2,29,1250,,,29,1250,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:00,10.5,3,27.5,3,25.5,7.5,26.5,7.5,19,7.5,28.5,7.5,24,7.5,26,7.5,,,28.5,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:00,10,3,27,3,13,7.5,27.5,7.5,18.5,7.5,30,7.5,19,7.5,24,7.5,,,28,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:00,10.5,3,28,3,21.5,7.5,26.5,7.5,18.5,7.5,30.5,7.5,24,7.5,26.5,7.5,,,28.5,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:00,10,3,27,3,29.5,7.5,26,7.5,18,7.5,20,7.5,25.5,7.5,28,7.5,,,26,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:00,10.5,3,27.5,3,17.5,7.5,26.5,7.5,19,7.5,29,7.5,27,7.5,28,7.5,,,26.5,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00,10.5,3,28,3,28.5,7.5,26,7.5,19.5,7.5,29.5,7.5,30.5,7.5,28.5,7.5,,,25.5,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:00,10.5,3,26.5,3.5,17.5,7.5,26,7.5,18.5,7.5,19.5,7.5,17.5,7.5,28.5,7.5,,,28,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:00,10,3,31.5,3.5,24,7.5,25.5,7.5,18.5,7.5,27,7.5,22.5,7.5,28,7.5,,,25,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:00,10,3,22,3.5,15.5,7.5,25.5,7.5,18.5,7.5,29.5,7.5,21,7.5,29,7.5,,,22.5,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:00,9.5,3,16,3,19.5,7.5,25.5,7.5,18,7.5,24.5,7.5,23.5,7.5,27.5,7.5,,,27.5,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9-May-00,0:00,9.5,3,28,3,17.5,7.5,25.5,7.5,18,7.5,18,7.5,22.5,7.5,27.5,7.5,,,27.5,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:00,9,3,29,3,22.5,7.5,25.5,7.5,18,7.5,27,7.5,29,7.5,26.5,8,,,24,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:00,9,3,29,3,24,7.5,25.5,7.5,18,7.5,23.5,7.5,18,7.5,26,8,,,27,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:00,9,3,19,3,23,7.5,25.5,7.5,18,7.5,30.5,7.5,23.5,7.5,29,8,,,27.5,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:00,9,3,27,3,25,7.5,26,7.5,18.5,7.5,23,7.5,22,7.5,29,7.5,,,28.5,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:00,9,3,24.5,3,26.5,7.5,26,7.5,17.5,7.5,32,7.5,24,7.5,29.5,7.5,,,28,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:00,9,3,23.5,3,24.5,7.5,26,7.5,18,7.5,27,7.5,21,7.5,28,7.5,,,27.5,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00,9,3,27,3,25,7.5,25.5,7.5,18.5,7.5,24.5,7.5,25.5,7.5,25.5,7.5,,,27.5,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:00,9,3,18.5,3,22.5,7.5,26,7.5,18,7.5,28.5,7.5,18.5,7.5,29,7.5,,,27.5,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:00,9,3,17.5,3,15.5,7.5,25.5,7.5,20.5,7.5,26.5,7.5,27.5,7.5,35.5,7.5,,,26.5,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:00,9,3,16.5,3,23,7.5,25.5,7.5,18.5,7.5,19.5,7.5,23.5,7.5,24,7.5,,,27,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:00,9,3,15,3,22.5,7.5,25.5,7.5,18,7.5,23,7.5,24,7.5,29.5,7.5,,,27,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-May-00,0:00,9,3,14.5,3,20,7.5,25.5,7.5,18.5,7.5,32,7.5,28.5,7.5,33,7.5,,,27.5,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:00,9,3,13.5,3,19.5,7.5,25.5,7.5,18,7.5,26.5,7.5,25,7.5,28.5,7.5,,,27.5,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:00,9,3,12.5,3,25,7.5,25.5,7.5,18.5,7.5,20,7.5,22.5,7.5,26.5,7.5,,,27.5,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:00,9,3,32,3,20,7.5,25.5,7.5,18.5,7.5,18.5,7.5,20,7.5,28,7.5,,,27.5,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:00,9,3,27.5,3,22,7.5,25.5,7.5,18,7.5,27.5,7.5,24.5,7.5,30,7.5,,,27.5,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:00,9.5,3,29,3,24.5,7.5,25.5,7.5,18.5,7.5,32.5,7.5,21.5,7.5,29.5,7.5,,,27.5,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:00,9.5,3,26.5,3,20.5,7.5,26,7.5,19,7.5,24.5,7.5,28.5,7.5,26.5,8,,,27.5,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00,9.5,3,27.5,3,21,7.5,26,7.5,18.5,7.5,18,7.5,22.7,7.5,28,8,,,27.5,7.5,6.5,2.5,2,28.5,1250,,,28.5,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
